Season_ID,Player_ID,Team_ID,G,GS,ThreeP,ThreePA,TwoP,TwoPA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl
2022,871,10,11,0,1,5,11,16,5,5,2,12,5,1,1,3,15,30,0
2025,872,10,42,14,73,179,50,95,21,27,35,113,56,16,18,33,83,340,0
2026,872,10,61,32,85,252,87,143,31,39,63,186,84,25,30,49,116,460,0
2022,873,22,64,14,64,183,111,274,75,117,23,171,158,42,13,87,101,489,0
2026,876,24,37,0,21,67,21,43,8,15,31,35,9,9,7,13,30,113,0
2021,877,30,64,22,64,164,145,283,75,85,28,128,146,73,6,53,109,557,0
2022,877,30,70,19,35,120,169,321,83,108,13,121,217,55,3,79,104,526,0
2023,877,6,48,1,12,42,45,68,31,34,10,36,79,17,4,24,49,157,0
2024,879,25,39,12,28,78,26,83,19,25,24,68,62,12,3,31,56,155,0
2025,879,25,52,0,16,59,42,83,23,30,26,44,25,16,4,30,37,155,0
2025,880,12,11,0,6,21,5,12,2,2,2,10,14,7,2,5,7,30,0
2021,881,23,14,0,2,7,7,11,14,19,1,10,6,2,0,4,8,34,0
2025,883,11,52,3,48,142,36,97,13,16,16,62,75,35,17,37,53,229,0
2026,883,11,62,10,165,414,142,294,58,73,22,148,202,89,40,89,126,837,0
2021,884,20,65,64,163,398,85,163,50,55,16,207,99,52,11,45,146,709,0
2022,884,7,68,37,141,392,60,109,40,48,33,208,83,41,14,40,111,583,0
2023,884,7,78,55,151,397,41,73,26,37,32,251,108,54,13,36,166,561,0
2024,884,11,44,0,27,67,7,15,1,1,6,67,15,12,5,10,29,96,0
2021,885,13,67,43,122,282,141,303,67,82,24,168,205,41,7,74,127,715,0
2022,885,13,75,75,167,512,312,710,138,163,39,232,359,55,15,173,159,1263,0
2024,885,8,82,23,102,284,224,472,79,98,33,122,308,44,13,106,149,833,0
2025,885,23,31,1,25,74,27,59,7,9,8,34,45,16,3,17,34,136,0
2021,886,3,26,0,4,21,28,57,10,13,27,46,14,6,6,15,40,78,0
2021,887,26,61,61,2,11,364,564,135,170,144,360,101,39,96,75,213,869,0
2022,887,26,45,37,2,5,196,295,70,90,93,224,48,17,41,56,128,468,0
2023,887,26,42,1,5,8,50,81,15,19,29,51,9,3,11,14,50,130,0
2025,887,30,31,7,0,3,90,136,50,60,62,115,42,9,23,21,49,230,0
2024,888,23,32,0,12,32,42,80,53,71,14,32,16,8,1,5,17,173,0
2025,888,23,73,12,55,213,122,250,123,153,51,163,97,32,13,52,67,532,0
2021,889,18,68,51,66,214,127,284,130,150,28,195,433,98,4,111,139,582,0
2022,889,6,34,8,59,174,90,237,88,103,15,126,225,49,7,90,75,445,0
2023,889,6,33,2,21,82,40,96,28,35,9,61,115,26,6,31,51,171,0
2021,891,20,72,72,124,309,343,751,206,276,68,346,217,53,20,139,188,1264,0
2022,891,20,70,70,138,404,349,790,290,406,66,342,208,43,16,151,142,1402,0
2023,891,20,73,73,121,390,389,786,290,392,60,308,201,31,15,164,179,1431,0
2025,891,28,58,58,107,306,353,676,196,311,61,305,314,46,17,165,137,1223,2
2026,891,28,38,38,66,187,185,336,126,179,33,171,130,30,11,63,94,694,0
2022,892,6,14,0,0,2,6,16,3,4,3,4,12,1,0,3,2,15,0
2025,893,18,49,1,25,74,68,137,8,15,12,38,98,20,1,53,37,219,0
2021,895,25,70,70,135,356,69,153,50,62,61,405,117,101,84,64,195,593,0
2023,895,13,48,0,54,136,48,93,30,40,31,135,57,38,33,32,86,288,0
2021,897,2,52,13,0,2,186,256,45,73,133,225,94,43,91,52,105,417,0
2022,897,2,61,61,0,1,271,367,65,90,238,350,121,56,134,63,137,607,1
2023,897,2,35,20,0,1,127,169,25,41,104,188,50,22,48,34,68,279,0
2025,897,25,20,3,1,3,49,75,15,17,35,83,21,13,33,17,31,116,0
2026,897,25,44,1,7,19,125,159,27,42,95,198,47,31,67,38,52,298,0
2021,898,26,13,0,1,6,7,14,3,8,4,12,2,0,3,1,4,20,0
2022,898,26,12,0,1,4,1,12,2,2,5,6,3,1,1,1,3,7,0
2021,899,30,71,9,5,18,264,407,99,137,141,131,55,15,44,75,109,642,0
2022,899,22,36,9,2,6,108,193,32,54,68,58,54,2,18,44,67,254,0
2023,899,6,37,2,2,4,46,71,14,18,23,28,19,2,8,25,43,112,0
2024,899,17,16,2,2,8,5,11,2,2,3,2,4,1,3,2,7,18,0
2021,903,9,16,2,11,24,26,46,6,8,8,14,16,8,1,7,12,91,0
2022,903,9,51,2,58,146,40,79,19,26,31,80,48,21,7,24,58,273,0
2023,903,9,32,12,41,97,21,55,18,22,20,54,28,16,1,11,39,183,0
2021,904,2,18,4,5,18,16,41,9,12,12,23,13,6,5,10,24,56,0
2023,904,27,43,21,16,61,105,198,39,56,57,57,50,24,13,30,67,297,0
2026,905,2,18,2,14,49,6,11,1,2,14,17,12,3,8,4,15,55,0
2025,906,9,81,2,36,151,161,265,92,122,40,178,82,49,17,72,141,522,0
2026,906,9,58,5,36,155,141,257,94,116,67,184,78,73,19,74,132,484,0
2021,907,25,11,1,0,1,9,17,9,16,11,15,13,2,4,2,15,27,0
2021,908,29,71,71,107,278,68,116,39,46,88,397,181,57,32,83,182,496,0
2022,908,29,77,77,119,306,84,138,45,56,64,304,191,86,32,79,183,570,0
2023,908,3,76,53,163,419,66,174,50,69,55,329,283,65,49,114,239,671,1
2025,908,24,75,22,179,441,62,129,19,26,53,296,163,67,34,65,151,680,0
2026,908,24,63,58,170,427,47,98,21,30,49,260,177,70,21,92,146,625,0
2021,909,27,63,1,106,278,158,350,82,102,42,261,88,45,40,65,115,716,0
2022,909,29,55,1,70,203,87,176,62,79,55,187,56,25,19,47,95,446,0
2023,909,29,56,0,33,130,76,157,42,49,33,130,57,19,18,37,68,293,0
2021,910,29,71,71,0,4,391,575,233,374,240,720,89,40,190,118,163,1015,0
2022,910,29,66,66,0,4,362,504,303,439,241,727,72,45,137,119,176,1027,0
2023,910,18,70,70,0,3,360,543,219,340,231,583,87,56,95,122,210,939,0
2024,910,18,76,76,0,3,406,611,249,390,285,697,102,52,162,118,238,1061,0
2025,910,18,72,72,0,0,341,510,184,273,265,520,127,56,104,89,182,866,0
2026,910,18,61,61,0,4,272,380,126,252,235,463,106,48,100,82,164,670,0
2021,911,30,57,57,45,137,265,511,124,161,49,263,82,44,7,68,120,789,0
2022,911,30,42,13,55,123,132,258,46,66,25,135,48,23,9,33,53,475,0
2024,911,14,68,39,98,232,265,444,99,134,58,236,81,41,25,46,101,923,0
2025,911,14,59,57,102,247,191,329,87,113,79,216,83,45,26,49,105,775,0
2026,911,14,51,32,92,207,137,249,41,54,29,139,46,29,15,35,79,591,0
2021,912,30,65,65,86,273,458,965,271,413,109,641,763,89,23,312,190,1445,38
2022,912,14,78,78,79,265,469,968,266,399,110,470,550,75,20,295,235,1441,10
2024,912,13,68,11,42,154,259,509,110,160,93,250,306,74,23,144,121,754,1
2025,912,8,75,36,94,291,279,540,154,233,102,268,457,106,37,242,188,994,4
2026,912,26,59,53,119,353,217,428,113,161,75,239,377,77,10,200,141,904,4
2021,913,5,44,0,25,67,24,50,13,20,5,62,56,9,0,10,47,136,0
2022,913,20,10,0,4,9,2,3,0,0,0,8,4,1,0,3,5,16,0
2024,913,20,20,0,0,6,0,0,0,0,0,8,4,2,0,2,5,0,0
2025,915,24,74,44,82,264,123,213,19,39,92,175,57,44,40,40,162,511,0
2026,915,24,56,14,45,141,86,163,20,40,82,154,82,47,24,47,115,327,0
2026,916,4,52,30,0,2,172,229,64,93,133,172,41,29,78,48,82,408,0
2026,917,7,42,17,36,95,77,171,15,19,8,69,199,13,1,62,56,277,0
2023,918,10,12,0,3,9,4,11,6,6,3,9,6,1,1,16,10,23,0
2025,918,17,56,19,49,120,83,151,36,45,21,87,104,42,17,53,88,349,0
2026,918,17,60,54,145,357,239,473,89,117,47,239,332,90,26,154,162,1002,0
2021,919,9,48,7,8,23,91,187,61,89,20,77,174,32,13,55,76,267,0
2022,919,9,37,0,14,60,55,117,56,71,18,69,107,36,12,36,44,208,0
2024,919,24,24,0,2,16,18,39,29,39,9,22,30,7,3,8,13,71,0
2021,920,9,70,53,175,460,104,231,124,147,43,275,95,52,14,60,110,857,0
2022,920,9,82,82,211,610,239,526,210,254,107,334,233,73,16,96,128,1321,0
2024,920,1,63,51,113,358,177,339,170,203,167,244,92,51,11,54,88,863,0
2026,920,19,58,50,116,328,226,426,208,244,94,237,145,53,4,53,69,1008,0
2022,922,2,26,0,19,44,4,6,0,0,5,24,10,1,2,2,7,65,0
2023,922,2,80,8,140,335,40,61,12,17,35,169,71,29,21,30,99,512,0
2024,922,2,79,13,197,465,52,93,17,19,45,231,82,40,25,32,99,712,0
2025,922,2,71,19,166,399,48,75,11,11,44,180,64,41,13,23,87,605,0
2026,922,2,60,32,154,396,38,72,13,14,43,188,89,32,20,30,86,551,0
2021,923,17,30,2,21,47,11,25,4,4,6,24,21,8,1,10,17,89,0
2024,923,6,61,1,143,354,15,39,26,28,22,98,108,19,4,19,72,485,0
2025,923,6,71,4,137,368,35,56,28,29,38,119,108,53,14,35,124,509,0
2026,923,6,39,27,131,284,39,72,41,48,24,63,85,22,5,36,97,512,0
2022,924,17,41,3,22,52,35,63,18,22,35,47,22,9,9,15,28,154,0
2024,924,27,46,5,19,64,54,91,25,34,45,102,49,7,12,19,35,190,0
2025,924,27,61,0,60,161,81,120,43,58,62,125,48,22,17,26,60,385,0
2026,924,28,60,11,81,215,163,257,84,110,88,201,110,44,34,49,114,653,0
2022,925,15,32,0,6,48,47,84,20,32,33,54,21,6,10,16,36,132,0
2023,925,15,77,20,94,266,153,259,108,144,85,286,97,45,48,60,143,696,0
2024,925,15,61,35,106,304,141,264,54,87,72,280,138,43,54,69,89,654,0
2025,925,15,65,16,120,326,193,322,65,94,94,322,188,52,29,71,76,811,0
2026,925,15,43,11,70,200,158,276,76,114,67,220,126,37,31,55,69,602,0
2024,926,26,42,0,45,120,39,71,12,15,30,66,19,20,7,12,42,225,0
2024,927,25,62,32,87,268,220,529,167,204,53,141,336,48,13,212,195,868,0
2025,927,25,66,10,105,297,182,388,158,206,52,146,335,68,13,177,181,837,0
2026,927,25,12,3,15,64,30,61,35,42,10,24,52,4,3,35,35,140,0
2022,928,28,74,74,58,193,401,739,158,215,195,362,256,80,55,136,192,1134,0
2023,928,28,77,76,63,224,400,792,190,246,179,333,371,83,61,154,170,1179,1
2024,928,28,60,60,101,296,346,646,196,251,141,353,363,75,88,165,118,1191,4
2025,928,28,65,65,76,280,398,783,228,302,109,393,378,93,63,185,113,1252,1
2026,928,28,60,60,53,178,391,706,194,234,124,356,325,82,95,161,171,1135,2
2024,931,15,21,16,30,72,70,131,41,55,22,45,98,36,10,56,60,271,0
2025,931,15,79,21,87,219,198,375,122,171,65,194,347,103,30,138,203,779,1
2026,931,15,10,6,10,32,33,64,18,23,8,14,47,19,4,27,31,114,0
2021,932,15,18,0,5,22,8,11,8,8,6,13,4,2,3,4,8,39,0
2021,933,9,56,11,26,115,81,167,45,64,39,104,47,24,9,44,94,285,0
2021,934,2,56,15,58,158,31,63,24,32,31,116,37,17,0,21,56,260,0
2021,935,13,41,39,39,115,147,250,43,53,73,202,74,9,47,44,76,454,0
2023,935,17,16,0,6,18,20,36,8,13,15,29,4,2,7,11,23,66,0
2021,936,23,57,57,126,280,132,272,69,77,10,126,155,44,8,65,96,711,0
2023,936,3,61,7,94,232,114,217,51,55,13,87,99,36,7,51,96,561,0
2025,936,4,68,14,83,182,81,161,33,39,24,89,60,27,7,32,59,444,0
2023,938,25,80,15,102,283,204,365,75,105,63,173,94,38,24,83,136,789,0
2024,938,25,32,25,60,180,116,254,98,119,42,118,94,28,12,72,88,510,0
2025,938,25,72,52,147,472,352,632,190,242,68,256,198,62,16,150,120,1335,0
2026,938,25,48,42,101,297,285,550,152,194,48,164,126,68,6,144,95,1025,0
2021,939,21,35,35,71,170,216,395,185,229,19,147,207,27,23,106,70,830,0
2022,939,21,56,56,89,297,388,755,328,405,37,241,331,71,46,154,142,1371,1
2023,939,21,68,68,58,168,646,1213,669,739,59,270,371,112,65,192,192,2135,0
2024,939,21,75,75,95,269,701,1218,567,649,65,350,465,150,67,162,184,2254,0
2025,939,21,76,76,163,435,697,1221,601,669,67,312,486,131,77,183,164,2484,0
2026,939,21,53,53,90,236,483,808,441,493,27,206,341,72,41,114,107,1677,0
2021,940,23,63,4,71,203,229,464,146,176,33,115,193,39,18,103,130,817,0
2022,940,23,55,6,43,133,130,270,61,73,30,112,139,28,17,44,99,450,0
2023,940,23,76,11,56,148,185,355,99,116,39,152,240,25,13,94,123,637,0
2022,943,1,13,0,1,6,2,8,0,0,0,5,5,0,0,5,1,7,0
2026,943,30,21,0,14,37,46,81,21,27,10,35,50,7,2,29,31,155,0
2024,944,27,12,0,1,12,15,21,12,15,8,14,10,7,3,3,18,45,0
2026,944,25,58,24,55,175,62,117,53,78,53,87,86,48,22,61,155,342,0
2023,945,29,52,6,63,191,52,121,35,44,31,55,42,15,8,39,62,328,0
2025,945,9,75,0,76,227,74,146,70,84,52,163,65,31,12,54,95,446,0
2026,945,16,58,5,99,278,55,118,73,87,45,135,85,31,9,43,85,480,0
2026,947,4,64,19,63,176,44,111,72,85,38,184,125,37,19,55,117,349,0
2021,949,1,33,0,14,40,30,58,22,25,10,25,30,14,2,9,15,124,0
2022,949,1,28,5,8,25,24,39,8,9,5,20,17,7,0,10,9,80,0
2021,950,1,71,16,68,212,39,86,35,46,42,172,75,50,11,42,116,317,0
2022,950,1,13,1,2,13,1,7,0,0,6,17,12,4,2,1,16,8,0
2025,951,7,79,30,109,326,175,356,195,243,18,191,349,70,17,102,121,872,0
2025,952,8,20,0,1,17,10,17,3,3,8,9,5,5,5,5,17,26,0
2026,952,8,52,34,51,126,57,90,29,47,57,109,42,43,23,27,145,296,0
2021,953,28,61,13,45,137,44,96,44,55,29,124,89,52,18,54,116,267,0
2022,953,14,48,27,33,105,84,146,53,74,34,121,80,43,14,35,109,320,0
2023,953,27,30,0,18,40,47,82,26,39,22,73,67,16,6,33,48,174,0
2024,954,9,24,2,24,53,13,31,29,32,8,43,11,8,7,14,40,127,0
2025,954,17,22,0,3,15,2,11,2,4,4,13,4,3,6,3,8,15,0
2021,955,10,63,63,337,801,321,564,362,395,29,316,363,77,8,213,119,2015,0
2022,955,10,64,64,285,750,250,474,275,298,34,301,404,85,23,206,130,1630,2
2023,955,10,56,56,273,639,286,494,257,281,39,302,352,52,20,179,117,1648,1
2024,955,10,74,74,357,876,293,569,299,324,37,293,379,54,28,210,117,1956,0
2025,955,10,70,70,311,784,253,474,279,299,40,270,421,80,30,200,95,1718,0
2026,955,10,39,39,175,448,173,296,190,204,16,122,189,44,16,111,74,1061,0
2025,956,27,81,47,95,333,328,655,249,344,89,208,332,74,22,177,164,1190,0
2026,956,27,53,52,53,182,243,453,215,298,65,194,369,69,18,169,174,860,2
2021,957,11,51,14,91,215,59,120,25,31,38,186,72,38,12,41,97,416,0
2022,957,7,49,3,28,92,31,63,14,15,26,123,34,14,7,23,56,160,0
2021,958,19,58,58,0,3,189,305,60,135,213,301,111,54,38,78,113,438,1
2022,958,15,76,75,0,1,210,383,108,199,349,411,256,65,60,115,153,528,0
2023,958,15,42,42,0,1,157,262,47,129,214,271,97,36,46,79,98,361,0
2025,958,11,58,3,0,2,91,165,43,93,166,161,66,22,28,54,60,225,0
2026,958,11,32,11,0,0,70,139,47,81,145,131,48,22,20,35,55,187,0
2022,959,28,56,5,41,134,50,100,32,37,20,72,45,26,4,32,54,255,0
2024,959,2,41,2,42,108,15,29,6,9,11,40,35,11,1,12,19,162,0
2025,959,29,38,13,70,203,48,99,28,35,22,68,76,19,7,52,43,334,0
2026,959,29,48,41,89,221,73,118,25,28,34,84,91,24,3,39,62,438,0
2021,961,12,69,3,15,48,259,442,33,48,55,201,456,128,23,135,113,596,1
2022,961,12,27,8,10,33,90,175,19,23,20,70,131,29,10,29,53,229,0
2023,961,12,75,6,26,59,257,462,58,68,45,189,397,81,10,143,105,650,1
2024,961,12,71,4,18,44,312,549,49,62,36,155,390,72,8,108,79,727,0
2025,961,12,79,1,15,49,309,575,57,77,44,149,351,83,21,109,79,720,0
2026,961,12,46,1,13,42,188,334,17,20,18,80,218,50,8,57,55,432,0
2024,962,18,11,0,2,13,16,28,3,4,5,17,9,4,1,4,11,41,0
2021,963,2,19,0,0,0,21,29,5,15,16,36,3,1,20,6,22,47,0
2022,963,6,11,1,0,0,5,12,2,7,7,16,2,0,6,3,3,12,0
2026,964,12,27,0,26,83,7,11,5,10,6,30,30,14,4,16,20,97,0
2021,965,20,45,3,3,15,96,143,40,55,99,151,36,31,49,22,99,241,0
2022,965,20,52,4,15,38,71,128,42,52,88,141,32,22,40,27,137,229,0
2023,965,30,49,2,8,24,57,101,30,42,32,61,34,15,12,26,84,168,0
2025,965,4,37,11,1,2,46,93,12,20,51,69,21,9,18,25,54,107,0
2021,966,14,65,4,37,131,187,358,100,129,25,144,181,63,21,105,127,585,0
2022,966,14,60,19,49,182,175,356,100,125,37,156,159,59,29,82,148,597,0
2023,966,29,65,20,58,203,199,410,126,168,41,169,246,41,29,126,108,698,0
2024,966,29,51,11,60,182,124,283,88,109,21,100,177,45,19,65,94,516,0
2025,966,5,58,0,41,122,92,169,72,98,19,81,83,21,11,40,59,379,0
2023,967,11,82,5,59,172,237,488,109,145,195,301,88,96,47,101,189,760,0
2024,967,11,22,0,18,50,70,139,21,33,46,107,27,31,19,20,51,215,0
2025,967,11,57,16,63,184,209,375,79,104,128,234,83,97,50,65,136,686,0
2026,967,11,40,26,76,187,96,207,28,40,77,175,66,51,23,58,95,448,0
2022,968,18,69,8,86,229,91,161,62,82,26,148,68,47,23,53,116,502,0
2023,968,18,54,4,74,194,103,185,65,77,15,117,84,28,15,69,123,493,0
2024,968,14,78,49,141,356,112,216,50,68,21,209,119,58,35,73,146,697,0
2025,968,17,80,73,147,335,88,179,39,48,34,253,155,76,15,82,165,656,0
2024,969,29,40,23,53,140,55,100,23,29,46,139,32,28,30,27,77,292,0
2021,971,13,67,10,38,91,140,259,78,94,56,186,104,29,13,40,126,472,0
2022,971,13,81,33,76,208,258,482,128,164,104,321,209,55,21,84,178,872,0
2023,971,13,81,36,77,198,195,326,92,118,77,199,184,42,22,80,149,713,0
2024,971,13,75,71,71,204,183,289,79,95,87,167,119,43,15,48,145,658,0
2026,971,3,55,46,49,136,103,193,59,74,64,112,178,36,14,61,136,412,0
2022,972,26,30,11,49,149,64,118,36,44,11,83,40,25,11,33,70,311,0
2023,972,26,64,5,89,243,65,121,34,43,20,119,67,43,12,53,104,431,0
2024,973,23,16,0,13,35,5,11,3,5,0,4,12,8,0,7,8,52,0
2021,974,23,13,0,0,5,1,2,0,0,0,1,2,1,0,4,7,2,0
2021,975,22,46,2,89,264,165,352,120,138,15,143,108,47,21,74,88,717,0
2022,975,22,63,0,77,264,143,290,112,130,20,141,116,28,12,75,68,629,0
2025,976,18,32,1,11,31,44,83,17,21,10,37,32,7,5,15,27,138,0
2026,976,18,27,0,15,41,19,48,25,31,6,22,15,8,1,17,35,108,0
2021,977,4,69,69,222,571,288,563,165,202,47,255,293,87,26,128,119,1407,0
2022,977,4,73,73,222,593,296,574,150,176,56,259,326,93,25,96,119,1408,1
2023,977,4,63,63,165,505,328,683,178,220,51,208,319,74,16,134,119,1329,0
2025,977,16,64,23,91,308,157,327,92,108,44,194,167,37,14,78,73,679,0
2022,978,12,33,7,12,38,123,182,36,51,95,77,41,14,8,23,61,318,0
2024,978,5,31,0,2,9,18,30,4,5,17,20,10,5,2,7,17,46,0
2021,979,5,68,23,12,45,358,617,71,113,168,255,291,74,40,137,152,823,0
2023,979,28,54,9,6,34,102,164,18,26,71,95,75,54,5,42,88,240,0
2021,980,17,57,3,7,29,60,108,25,49,54,70,46,22,10,43,74,166,0
2022,980,17,48,6,2,14,68,114,29,46,40,61,22,16,12,26,68,171,0
2023,980,17,37,0,0,8,20,38,11,22,15,29,15,3,3,12,22,51,0
2024,980,17,34,0,0,1,16,29,0,2,7,6,17,7,4,14,24,32,0
2026,980,17,24,0,0,2,9,16,10,16,8,7,3,8,4,3,10,28,0
2021,981,21,65,49,105,313,121,301,101,135,25,186,227,56,11,141,126,658,0
2022,981,21,51,7,44,150,75,167,79,100,20,111,111,31,11,65,67,361,0
2023,981,4,44,7,28,95,74,159,63,74,14,109,152,37,12,59,61,295,0
2021,982,20,17,0,0,8,1,1,0,0,0,5,1,0,0,1,4,2,0
2022,982,7,19,0,10,30,4,9,10,10,2,19,17,5,2,5,12,48,0
2023,982,7,40,1,22,62,9,25,11,13,10,53,46,6,1,12,34,95,1
2021,983,30,10,10,9,21,50,70,16,24,18,43,15,4,8,11,31,143,0
2022,983,30,27,9,12,42,65,106,35,40,26,82,23,6,21,19,43,201,0
2024,983,16,38,4,4,22,82,127,41,47,40,101,23,10,16,21,46,217,0
2026,983,6,45,0,31,91,56,86,43,50,38,96,28,12,19,18,54,248,0
2025,985,4,60,10,58,205,56,140,67,94,70,210,74,29,14,58,84,353,0
2026,985,4,36,0,36,83,44,75,26,40,26,123,27,16,7,25,54,222,0
2021,987,7,70,31,207,529,200,382,142,174,20,209,126,31,11,64,111,1163,0
2022,987,7,42,20,102,304,107,226,78,103,13,143,92,38,6,34,74,598,0
2023,987,7,71,45,212,550,128,297,127,165,21,230,129,49,12,60,120,1019,0
2024,987,7,79,12,211,597,181,379,144,169,22,232,139,42,6,69,106,1139,0
2025,987,9,77,77,168,457,108,223,124,145,18,165,123,38,7,48,96,844,0
2026,987,8,63,5,172,428,109,191,132,161,11,154,82,32,9,33,73,866,0
2021,989,3,58,7,75,239,55,117,35,43,28,101,69,33,6,43,99,370,0
2022,989,1,52,18,44,122,30,64,35,41,17,65,40,18,6,20,76,227,0
2021,990,23,62,62,82,208,391,716,182,204,62,357,220,55,51,107,119,1210,0
2022,990,23,73,73,101,275,392,747,170,202,77,419,252,47,43,116,164,1257,1
2023,990,23,74,74,126,324,297,521,113,129,67,357,186,68,40,89,149,1085,0
2024,990,23,70,70,91,258,372,693,187,213,80,373,217,70,46,93,115,1204,0
2025,990,9,73,73,91,264,293,541,143,166,65,367,162,74,57,85,138,1002,0
2026,990,9,46,46,60,177,165,320,106,121,42,202,102,45,12,49,79,616,0
2021,992,5,58,18,42,118,127,211,67,79,30,112,271,40,14,96,89,447,0
2022,993,5,55,7,0,0,72,123,19,29,67,119,27,10,33,34,62,163,0
2023,993,5,12,0,3,5,3,7,4,4,1,10,1,1,1,1,2,19,0
2025,993,12,14,0,1,3,28,42,2,6,18,24,6,2,9,5,11,61,0
2026,993,12,38,3,1,2,58,104,32,43,56,51,20,6,7,17,60,151,0
2021,994,1,47,23,62,109,26,62,11,11,18,94,59,13,11,21,75,249,0
2023,995,24,79,60,100,253,128,247,32,45,145,281,117,50,62,73,179,588,0
2024,995,5,53,14,60,153,48,98,27,36,69,148,58,30,21,32,110,303,0
2025,996,3,28,0,24,77,70,143,55,73,32,88,55,24,10,39,55,267,0
2024,997,25,70,49,58,172,139,266,75,99,139,204,87,66,33,84,174,527,0
2025,997,25,78,78,135,360,193,356,91,126,173,277,175,116,50,109,230,882,0
2026,997,25,64,64,162,454,133,231,77,114,106,235,163,70,27,120,192,829,0
2021,998,1,63,63,136,397,351,715,484,546,38,207,594,53,12,261,111,1594,0
2022,998,1,76,76,233,610,478,934,500,553,50,234,737,72,7,303,128,2155,0
2023,998,1,73,73,154,460,443,930,566,639,56,161,741,80,9,300,104,1914,0
2024,998,1,54,54,175,469,258,539,348,407,23,126,583,72,11,235,109,1389,0
2025,998,1,76,76,218,642,348,734,491,561,36,200,880,91,12,355,145,1841,0
2024,999,10,68,16,0,1,233,331,74,132,135,206,82,29,76,49,108,540,0
2025,999,10,62,37,0,3,174,299,59,102,122,189,104,23,38,45,73,407,0
2026,1001,30,49,31,96,256,126,260,69,78,26,112,101,30,17,74,91,609,0
2021,1002,27,37,1,3,5,34,73,17,19,8,13,39,8,0,13,13,94,0
2022,1002,27,69,11,10,51,156,288,71,91,29,126,233,42,7,46,78,413,0
2023,1002,27,68,65,45,158,296,585,148,172,56,189,448,89,9,110,98,875,2
2024,1002,27,77,48,64,191,239,409,101,118,58,231,478,78,9,116,92,771,1
2026,1002,5,46,23,27,81,179,301,129,155,27,106,255,56,9,61,65,568,0
2022,1003,21,60,26,98,272,133,316,65,82,25,146,91,47,12,71,102,625,0
2023,1003,21,67,5,81,257,116,244,42,55,27,128,120,40,11,62,99,517,1
2025,1003,4,13,0,24,60,46,101,19,21,12,26,39,7,4,25,24,183,0
2026,1003,4,42,1,47,145,53,133,21,25,20,69,82,22,5,50,65,268,0
2021,1005,2,26,3,15,38,19,46,16,17,5,16,62,15,1,27,17,99,0
2022,1006,25,48,10,9,38,133,229,71,94,57,142,81,25,28,44,116,364,0
2023,1006,25,62,12,25,64,156,259,72,100,42,196,130,32,12,71,118,459,0
2024,1006,3,63,2,27,68,137,243,77,97,52,142,81,23,19,63,106,432,0
2025,1006,3,44,6,29,88,135,262,93,122,37,123,115,27,12,83,95,450,0
2026,1006,23,40,6,10,35,90,159,37,50,30,103,101,11,14,42,78,247,1
2021,1007,29,30,0,5,26,27,45,19,19,11,33,45,9,4,21,22,88,0
2022,1007,29,60,6,5,27,71,128,38,48,23,76,106,30,6,48,43,195,0
2023,1007,1,23,3,0,2,25,58,2,3,5,32,38,7,2,15,17,52,0
2024,1007,1,38,0,2,10,32,80,13,17,11,40,92,11,3,20,25,83,0
2022,1009,11,10,0,9,24,6,9,4,4,7,9,4,5,1,7,6,43,0
2024,1009,22,14,0,3,17,11,21,9,12,3,17,18,7,5,7,15,40,0
2025,1009,22,31,2,22,77,34,70,18,21,26,28,38,31,10,22,38,152,0
2021,1010,16,30,27,50,143,49,98,34,44,27,117,55,31,18,21,55,282,0
2022,1010,14,24,11,20,74,13,25,10,18,10,72,27,13,6,11,20,96,0
2025,1013,8,24,0,3,17,10,24,3,4,1,11,11,2,1,5,10,32,0
2021,1014,7,62,1,58,164,93,189,51,57,10,44,81,36,7,33,64,411,0
2022,1014,7,42,0,26,82,58,133,20,23,4,29,57,12,0,26,39,214,0
2026,1015,20,11,0,0,0,4,7,1,1,8,8,3,1,2,6,9,9,0
2021,1016,27,23,9,14,40,29,50,15,23,9,77,14,6,1,6,13,115,0
2023,1016,26,74,0,87,240,100,168,101,124,68,232,66,27,31,64,97,562,0
2024,1016,26,58,0,84,219,59,102,49,70,61,196,72,17,19,38,86,419,0
2025,1016,26,69,5,81,238,76,136,56,80,80,236,82,41,23,39,86,451,0
2022,1017,19,62,1,71,186,38,91,45,51,47,100,38,23,7,16,60,334,0
2023,1017,19,79,65,202,497,185,303,172,190,59,222,112,89,43,61,155,1148,0
2024,1017,19,57,23,169,445,106,176,123,151,42,238,124,51,28,34,70,842,0
2025,1017,19,53,51,158,438,223,401,204,230,47,221,188,56,39,103,112,1124,0
2026,1017,19,56,56,183,477,247,432,186,210,58,258,214,86,18,102,118,1229,0
2025,1018,22,74,38,80,239,119,244,55,63,73,172,113,33,18,56,94,533,0
2026,1018,22,57,20,92,235,102,204,39,45,42,165,79,51,18,46,79,519,0
2021,1020,2,54,43,0,3,169,323,71,120,169,270,67,24,33,62,119,409,0
2024,1020,6,49,0,0,1,73,119,15,52,73,101,51,12,14,29,59,161,0
2025,1020,6,40,0,0,3,31,68,7,30,32,102,24,2,11,14,36,69,0
2024,1021,30,10,4,10,36,19,31,17,22,6,30,13,5,7,10,28,85,0
2025,1021,30,35,1,38,102,82,140,52,67,26,104,39,11,23,42,57,330,0
