"",Season,Date,Score,Excitment,Tension,Comeback,MVP,LVP
1103,2024,2025-03-30,"DET 104, MIN 123",6.3,77.0,4.4,J. Randle: +13.2%,P. Reed: -12.6%
1104,2024,2025-03-30,"LAC 122, CLE 127",5.2,67.7,1.2,J. Allen: +18.8%,M. Strus: -10.9%
1105,2024,2025-03-30,"TOR 127, PHI 109",4.3,62.7,1.2,J. Battle: +16.0%,J. Shead: -10.3%
1106,2024,2025-03-30,"ATL 145, MIL 124",4.0,53.8,2.1,G. Niang: +23.1%,C. LeVert: -0.8%
1107,2024,2025-03-30,"HOU 148, PHX 109",2.4,39.2,1.2,D. Booker: +9.3%,R. Dunn: -3.3%
1108,2024,2025-03-30,"GSW 148, SAS 106",2.1,34.7,1.0,S. Curry: +5.2%,S. Castle: -10.7%
1109,2024,2025-03-31,"BKN 113, DAL 109",9.3,90.6,12.3,D. Russell: +34.3%,K. Thompson: -16.7%
1110,2024,2025-03-31,"HOU 98, LAL 104",8.0,88.8,2.0,G. Vincent: +23.4%,F. VanVleet: -18.7%
1111,2024,2025-03-31,"SAC 109, IND 111",7.8,82.7,13.4,T. Haliburton: +29.2%,M. Monk: -44.5%
1112,2024,2025-03-31,"UTA 106, CHA 110",7.6,84.2,1.0,M. Williams: +24.1%,K. Martin: -13.9%
1113,2024,2025-03-31,"LAC 96, ORL 87",6.4,84.9,2.0,N. Powell: +17.8%,P. Banchero: -14.1%
1114,2024,2025-03-31,"BOS 117, MEM 103",6.3,77.7,2.7,A. Horford: +31.5%,S. Pippen Jr.: -9.6%
1115,2024,2025-03-31,"MIA 120, WAS 94",3.5,52.3,1.3,J. Poole: +16.3%,T. Vukcevic: -7.5%
1116,2024,2025-03-31,"CHI 117, OKC 145",2.1,35.3,1.1,I. Joe: +10.8%,J. Giddey: -10.5%
1117,2024,2025-04-01,"MIN 140, DEN 139",15.1,87.6,16.3,N. Alexander-Walker: +127.9%,J. McDaniels: -23.6%
1118,2024,2025-04-01,"GSW 134, MEM 125",9.4,90.4,3.3,S. Curry: +34.8%,M. Moody: -11.0%
1119,2024,2025-04-01,"ORL 116, SAS 105",6.9,84.4,6.9,K. Caldwell-Pope: +24.9%,S. Castle: -18.7%
1120,2024,2025-04-01,"POR 127, ATL 113",6.6,71.1,1.8,T. Camara: +17.4%,C. LeVert: -9.0%
1121,2024,2025-04-01,"PHX 123, MIL 133",5.1,64.7,1.1,G. Antetokounmpo: +33.1%,R. Dunn: -4.1%
1122,2024,2025-04-01,"PHI 91, NYK 105",4.4,59.0,1.0,L. Shamet: +19.3%,P. Achiuwa: -13.5%
1123,2024,2025-04-01,"TOR 118, CHI 137",3.5,52.5,1.9,K. Huerter: +15.9%,S. Barnes: -7.6%
1124,2024,2025-04-02,"ATL 118, DAL 120",9.5,91.0,9.2,A. Davis: +42.2%,T. Young: -22.8%
1125,2024,2025-04-02,"SAS 113, DEN 106",7.5,77.5,2.8,C. Paul: +17.1%,T. Alexander: -17.1%
1126,2024,2025-04-02,"SAC 111, WAS 116",6.1,71.6,1.5,J. Poole: +15.0%,Z. LaVine: -9.0%
1127,2024,2025-04-02,"DET 103, OKC 119",5.9,65.3,1.1,L. Dort: +20.4%,J. Duren: -12.9%
1128,2024,2025-04-02,"NYK 105, CLE 124",5.2,65.9,5.9,D. Mitchell: +15.0%,D. Wright: -9.7%
1129,2024,2025-04-02,"MIA 124, BOS 103",4.9,68.5,1.2,K. Anderson: +20.8%,J. Tatum: -11.4%
1130,2024,2025-04-02,"NOP 98, LAC 114",4.6,69.2,1.3,K. Leonard: +17.7%,E. Payton: -4.4%
1131,2024,2025-04-02,"UTA 105, HOU 143",2.7,44.2,1.4,I. Collier: +8.0%,K. Filipowski: -9.7%
1132,2024,2025-04-03,"MEM 110, MIA 108",9.9,95.9,2.4,J. Morant: +64.2%,D. Bane: -29.0%
1133,2024,2025-04-03,"POR 112, TOR 103",6.6,82.0,2.0,S. Sharpe: +33.4%,J. Mogbo: -12.2%
1134,2024,2025-04-03,"MIL 126, PHI 113",5.8,75.6,4.4,A. Bona: +31.7%,J. Edwards: -8.3%
1135,2024,2025-04-03,"GSW 123, LAL 116",5.6,69.5,1.5,S. Curry: +23.8%,D. Green: -8.7%
1136,2024,2025-04-03,"ORL 109, WAS 97",4.9,69.2,1.4,C. Carrington: +20.2%,T. Vukcevic: -14.2%
1137,2024,2025-04-03,"MIN 105, BKN 90",4.7,69.5,1.3,A. Edwards: +21.2%,D. DiVincenzo: -16.3%
1138,2024,2025-04-04,"POR 113, CHI 118",7.3,80.5,1.8,C. White: +12.2%,S. Sharpe: -20.0%
1139,2024,2025-04-04,"UTA 112, IND 140",6.6,76.8,4.7,C. Sexton: +20.9%,K. Filipowski: -17.5%
1140,2024,2025-04-04,"DET 117, TOR 105",5.6,68.2,1.2,T. Hardaway Jr.: +16.7%,J. Pöltl: -13.7%
1141,2024,2025-04-04,"NOP 108, LAL 124",5.5,76.1,1.8,A. Reaves: +38.4%,E. Payton: -12.1%
1142,2024,2025-04-04,"CLE 114, SAS 113",5.4,57.4,1.0,E. Mobley: +18.0%,B. Wesley: -15.4%
1143,2024,2025-04-04,"DEN 104, GSW 118",5.0,73.0,2.9,S. Curry: +25.7%,R. Westbrook: -13.0%
1144,2024,2025-04-04,"OKC 111, HOU 125",4.2,57.4,1.2,C. Holmgren: +12.4%,L. Dort: -11.3%
1145,2024,2025-04-04,"PHX 103, BOS 123",2.9,49.2,1.1,J. Brown: +11.9%,B. Beal: -6.9%
1146,2024,2025-04-04,"SAC 125, CHA 102",2.9,49.3,1.6,D. Sabonis: +12.5%,D. Jeffries: -4.5%
1147,2024,2025-04-04,"DAL 91, LAC 114",2.1,37.2,1.1,K. Leonard: +6.5%,J. Hardy: -8.6%
1148,2024,2025-04-05,"MIL 121, MIA 115",10.2,91.1,16.0,K. Porter Jr.: +31.7%,P. Larsson: -16.2%
1149,2024,2025-04-05,"MEM 109, DET 103",8.2,87.0,1.6,D. Bane: +38.7%,C. Cunningham: -13.4%
1150,2024,2025-04-05,"MIN 114, PHI 109",7.5,84.8,1.6,A. Edwards: +57.4%,N. Reid: -19.5%
1151,2024,2025-04-05,"DAL 104, LAC 135",3.7,52.9,1.0,I. Zubac: +22.1%,S. Dinwiddie: -10.7%
1152,2024,2025-04-05,"NYK 121, ATL 105",2.3,41.5,1.3,K. Towns: +14.2%,O. Okongwu: -9.6%
1153,2024,2025-04-06,"IND 125, DEN 120",8.5,87.7,4.0,C. Braun: +40.4%,M. Porter Jr.: -8.6%
1154,2024,2025-04-06,"SAC 120, CLE 113",8.2,86.9,2.7,Z. LaVine: +61.4%,M. Monk: -14.3%
1155,2024,2025-04-06,"MIL 111, NOP 107",7.2,84.9,2.1,G. Trent Jr.: +22.9%,J. Cain: -13.8%
1156,2024,2025-04-06,"HOU 106, GSW 96",6.9,82.9,2.4,D. Brooks: +19.6%,S. Curry: -18.6%
1157,2024,2025-04-06,"SAS 109, POR 120",6.7,69.3,1.2,T. Camara: +30.8%,S. Sharpe: -25.1%
1158,2024,2025-04-06,"TOR 120, BKN 109",5.0,63.3,1.3,J. Battle: +12.6%,D. Whitehead: -10.2%
1159,2024,2025-04-06,"PHX 98, NYK 112",4.7,62.9,1.1,O. Anunoby: +27.8%,J. Hart: -12.8%
1160,2024,2025-04-06,"UTA 134, ATL 147",4.1,54.0,1.1,V. Krej?í: +20.4%,I. Collier: -2.8%
1161,2024,2025-04-06,"CHI 131, CHA 117",4.0,53.7,1.9,C. White: +28.4%,M. Bridges: -12.3%
1162,2024,2025-04-06,"LAL 126, OKC 99",2.4,40.0,1.2,L. Don?i?: +13.0%,J. Williams: -5.3%
1163,2024,2025-04-06,"WAS 90, BOS 124",2.2,40.9,1.0,D. White: +7.0%,C. Jones: -5.6%
1164,2024,2025-04-07,"SAC 127, DET 117",7.3,83.0,7.3,Z. LaVine: +52.4%,T. Lyles: -10.7%
1165,2024,2025-04-07,"PHI 105, MIA 117",6.9,83.6,1.9,D. Robinson: +27.2%,R. Council IV: -16.4%
1166,2024,2025-04-08,"BOS 119, NYK 117",11.4,89.2,11.6,K. Porzi??is: +66.0%,D. White: -30.7%
1167,2024,2025-04-08,"LAL 120, OKC 136",8.2,84.9,2.9,S. Gilgeous-Alexander: +37.7%,C. Holmgren: -4.8%
1168,2024,2025-04-08,"WAS 98, IND 104",8.0,85.5,9.2,P. Siakam: +28.8%,C. Jones: -22.3%
1169,2024,2025-04-08,"ATL 112, ORL 119",6.2,75.5,1.4,K. Caldwell-Pope: +11.7%,T. Mann: -17.5%
1170,2024,2025-04-08,"MIN 103, MIL 110",5.6,67.0,525.3,K. Porter Jr.: +35.6%,J. Randle: -17.5%
1171,2024,2025-04-08,"SAS 117, LAC 122",5.2,68.0,1.8,H. Barnes: +15.8%,D. Vassell: -13.9%
1172,2024,2025-04-08,"NOP 114, BKN 119",4.9,68.9,1.9,T. Watford: +21.9%,E. Payton: -10.5%
1173,2024,2025-04-08,"CHI 113, CLE 135",4.0,53.2,1.2,T. Jerome: +15.1%,Z. Collins: -9.7%
1174,2024,2025-04-08,"MEM 124, CHA 100",2.6,41.3,1.0,D. Bane: +10.0%,M. Williams: -6.6%
1175,2024,2025-04-08,"GSW 133, PHX 95",2.0,34.3,1.0,S. Curry: +12.0%,C. Gillespie: -4.8%
1176,2024,2025-04-09,"POR 126, UTA 133",12.3,89.8,31.3,K. Filipowski: +55.9%,J. Juzang: -21.4%
1177,2024,2025-04-09,"SAS 114, GSW 111",9.8,85.8,13.7,H. Barnes: +59.6%,M. Moody: -9.5%
1178,2024,2025-04-09,"LAL 112, DAL 97",6.7,83.4,1.7,L. James: +33.2%,A. Davis: -8.6%
1179,2024,2025-04-09,"MIA 111, CHI 119",6.1,76.2,2.2,J. Giddey: +14.5%,D. Robinson: -20.2%
1180,2024,2025-04-09,"DEN 124, SAC 116",5.7,70.7,1.1,M. Porter Jr.: +23.3%,R. Westbrook: -13.3%
1181,2024,2025-04-09,"OKC 125, PHX 112",5.4,73.1,4.8,J. Williams: +19.2%,G. Allen: -17.2%
1182,2024,2025-04-09,"HOU 117, LAC 134",4.4,61.9,1.3,N. Batum: +20.1%,J. Green: -9.7%
1183,2024,2025-04-09,"CHA 96, TOR 126",4.3,62.5,1.5,N. Smith Jr.: +12.4%,K. Simpson: -17.2%
1184,2024,2025-04-09,"BOS 76, ORL 96",3.2,52.9,1.3,F. Wagner: +11.3%,T. Craig: -7.7%
1185,2024,2025-04-10,"CLE 112, IND 114",9.6,89.6,6.7,S. Merrill: +34.7%,J. Tyson: -33.4%
1186,2024,2025-04-10,"NYK 106, DET 115",7.1,81.9,8.0,L. Shamet: +25.4%,K. Towns: -23.2%
1187,2024,2025-04-10,"NOP 111, MIL 136",4.7,59.3,2.3,G. Antetokounmpo: +23.2%,E. Payton: -8.2%
1188,2024,2025-04-10,"MIN 141, MEM 125",4.4,60.4,1.8,A. Edwards: +31.9%,N. Reid: -3.0%
1189,2024,2025-04-10,"ATL 133, BKN 109",1.9,33.7,1.0,Z. Risacher: +16.8%,T. Watford: -7.6%
1190,2024,2025-04-11,"MIL 125, DET 119",8.0,84.7,2.4,M. Beasley: +24.1%,T. Hardaway Jr.: -17.9%
1191,2024,2025-04-11,"MEM 109, DEN 117",8.0,86.5,5.9,L. Kennard: +22.4%,V. Williams Jr.: -10.2%
1192,2024,2025-04-11,"CLE 108, NYK 102",7.5,75.1,14.2,D. Garland: +38.6%,O. Anunoby: -16.4%
1193,2024,2025-04-11,"LAC 101, SAC 100",7.3,83.3,2.5,K. Leonard: +14.5%,D. DeRozan: -26.7%
1194,2024,2025-04-11,"ATL 124, PHI 110",7.0,82.7,2.4,C. LeVert: +36.3%,J. Dowtin Jr.: -19.7%
1195,2024,2025-04-11,"CHA 94, BOS 130",4.6,65.5,2.0,S. Curry: +15.1%,J. Holiday: -7.5%
1196,2024,2025-04-11,"OKC 145, UTA 111",3.7,49.5,1.0,I. Joe: +23.1%,M. Potter: -8.7%
1197,2024,2025-04-11,"SAS 98, PHX 117",3.6,56.2,2.5,B. Beal: +13.8%,B. Wesley: -9.6%
1198,2024,2025-04-11,"GSW 103, POR 86",3.4,53.1,1.7,B. Hield: +8.8%,D. Banton: -18.3%
1199,2024,2025-04-11,"HOU 109, LAL 140",3.3,48.0,1.6,L. Don?i?: +17.9%,N. Williams: -5.7%
1200,2024,2025-04-11,"BKN 91, MIN 117",3.2,51.4,1.6,R. Gobert: +17.3%,T. Martin: -8.4%
1201,2024,2025-04-11,"WAS 89, CHI 119",3.1,48.1,1.1,J. Phillips: +11.7%,A. Sarr: -13.3%
1202,2024,2025-04-11,"ORL 129, IND 115",2.5,37.2,1.6,T. Queen: +17.1%,O. Toppin: -6.5%
1203,2024,2025-04-11,"TOR 102, DAL 124",2.1,32.7,1.0,O. Agbaji: +18.6%,S. Barnes: -9.0%
1204,2024,2025-04-13,"LAC 124, GSW 119",10.2,90.7,6.2,J. Harden: +47.3%,G. Payton II: -13.2%
1205,2024,2025-04-13,"DET 133, MIL 140",9.1,69.0,1.4,P. Connaughton: +55.2%,R. Harper Jr.: -11.8%
1206,2024,2025-04-13,"WAS 119, MIA 118",9.1,84.5,60.4,C. Carrington: +38.3%,T. Rozier: -14.9%
1207,2024,2025-04-13,"NYK 113, BKN 105",7.5,85.2,3.8,L. Shamet: +32.1%,K. Johnson: -13.7%
1208,2024,2025-04-13,"TOR 118, SAS 125",6.8,73.4,26.9,K. Johnson: +19.1%,J. Mogbo: -18.5%
1209,2024,2025-04-13,"CHI 122, PHI 102",5.4,70.5,3.0,T. Horton-Tucker: +11.5%,Q. Grimes: -15.7%
1210,2024,2025-04-13,"UTA 105, MIN 116",5.1,69.5,1.4,A. Edwards: +28.4%,K. George: -19.4%
1211,2024,2025-04-13,"PHX 98, SAC 109",5.0,72.8,1.1,D. Sabonis: +15.5%,R. O'Neale: -9.4%
1212,2024,2025-04-13,"ORL 105, ATL 117",4.9,64.8,1.3,G. Harris: +12.4%,W. Carter Jr.: -5.7%
1213,2024,2025-04-13,"OKC 115, NOP 100",3.7,49.9,1.0,A. Wiggins: +15.3%,J. Alvarado: -14.3%
1214,2024,2025-04-13,"LAL 81, POR 109",3.5,52.8,1.0,J. Walker: +9.4%,B. James: -9.4%
1215,2024,2025-04-13,"DAL 97, MEM 132",3.2,50.6,1.6,C. Spencer: +12.7%,G. Jackson: -6.9%
1216,2024,2025-04-13,"DEN 126, HOU 111",3.2,49.1,1.2,N. Joki?: +12.6%,J. Green: -9.3%
